sim_nr,wall_setup,bollard_type,particles,time_s,total_exited
255,wallie1,void,3000,60,2084
255,wallie1,void,3000,61,2106
255,wallie1,void,3000,62,2128
255,wallie1,void,3000,63,2150
255,wallie1,void,3000,64,2170
255,wallie1,void,3000,65,2189
255,wallie1,void,3000,66,2210
255,wallie1,void,3000,67,2230
255,wallie1,void,3000,68,2250
255,wallie1,void,3000,69,2268
255,wallie1,void,3000,70,2287
255,wallie1,void,3000,71,2305
255,wallie1,void,3000,72,2323
255,wallie1,void,3000,73,2342
255,wallie1,void,3000,74,2358
255,wallie1,void,3000,75,2375
255,wallie1,void,3000,76,2392
255,wallie1,void,3000,77,2408
255,wallie1,void,3000,78,2424
255,wallie1,void,3000,79,2441
255,wallie1,void,3000,80,2457
255,wallie1,void,3000,81,2471
255,wallie1,void,3000,82,2486
255,wallie1,void,3000,83,2501
255,wallie1,void,3000,84,2516
255,wallie1,void,3000,85,2530
255,wallie1,void,3000,86,2544
255,wallie1,void,3000,87,2557
255,wallie1,void,3000,88,2573
255,wallie1,void,3000,89,2586
255,wallie1,void,3000,90,2598
255,wallie1,void,3000,91,2609
255,wallie1,void,3000,92,2622
255,wallie1,void,3000,93,2634
255,wallie1,void,3000,94,2647
255,wallie1,void,3000,95,2658
255,wallie1,void,3000,96,2670
255,wallie1,void,3000,97,2681
255,wallie1,void,3000,98,2692
255,wallie1,void,3000,99,2703
255,wallie1,void,3000,100,2715
255,wallie1,void,3000,101,2725
255,wallie1,void,3000,102,2736
255,wallie1,void,3000,103,2746
255,wallie1,void,3000,104,2756
255,wallie1,void,3000,105,2766
255,wallie1,void,3000,106,2776
255,wallie1,void,3000,107,2785
255,wallie1,void,3000,108,2794
255,wallie1,void,3000,109,2803
255,wallie1,void,3000,110,2812
255,wallie1,void,3000,111,2819
255,wallie1,void,3000,112,2828
255,wallie1,void,3000,113,2836
255,wallie1,void,3000,114,2845
255,wallie1,void,3000,115,2853
255,wallie1,void,3000,116,2861
255,wallie1,void,3000,117,2869
255,wallie1,void,3000,118,2876
255,wallie1,void,3000,119,2882
255,wallie1,void,3000,120,2891
255,wallie1,void,3000,121,2897
255,wallie1,void,3000,122,2904
255,wallie1,void,3000,123,2910
255,wallie1,void,3000,124,2916
255,wallie1,void,3000,125,2922
255,wallie1,void,3000,126,2927
255,wallie1,void,3000,127,2934
255,wallie1,void,3000,128,2939
255,wallie1,void,3000,129,2944
255,wallie1,void,3000,130,2949
256,wallie1,close,3000,0,0
256,wallie1,close,3000,1,0
256,wallie1,close,3000,2,0
256,wallie1,close,3000,3,0
256,wallie1,close,3000,4,0
256,wallie1,close,3000,5,4
256,wallie1,close,3000,6,24
256,wallie1,close,3000,7,49
256,wallie1,close,3000,8,80
256,wallie1,close,3000,9,114
256,wallie1,close,3000,10,152
256,wallie1,close,3000,11,195
256,wallie1,close,3000,12,240
256,wallie1,close,3000,13,284
256,wallie1,close,3000,14,333
256,wallie1,close,3000,15,380
256,wallie1,close,3000,16,430
256,wallie1,close,3000,17,479
256,wallie1,close,3000,18,528
256,wallie1,close,3000,19,575
256,wallie1,close,3000,20,620
256,wallie1,close,3000,21,665
256,wallie1,close,3000,22,711
256,wallie1,close,3000,23,757
256,wallie1,close,3000,24,799
256,wallie1,close,3000,25,842
256,wallie1,close,3000,26,887
256,wallie1,close,3000,27,928
256,wallie1,close,3000,28,968
256,wallie1,close,3000,29,1010
256,wallie1,close,3000,30,1051
256,wallie1,close,3000,31,1088
256,wallie1,close,3000,32,1127
256,wallie1,close,3000,33,1164
256,wallie1,close,3000,34,1201
256,wallie1,close,3000,35,1238
256,wallie1,close,3000,36,1274
256,wallie1,close,3000,37,1309
256,wallie1,close,3000,38,1341
256,wallie1,close,3000,39,1377
256,wallie1,close,3000,40,1409
256,wallie1,close,3000,41,1443
256,wallie1,close,3000,42,1475
256,wallie1,close,3000,43,1507
256,wallie1,close,3000,44,1537
256,wallie1,close,3000,45,1566
256,wallie1,close,3000,46,1598
256,wallie1,close,3000,47,1625
256,wallie1,close,3000,48,1656
256,wallie1,close,3000,49,1683
256,wallie1,close,3000,50,1711
256,wallie1,close,3000,51,1741
256,wallie1,close,3000,52,1766
256,wallie1,close,3000,53,1793
256,wallie1,close,3000,54,1821
256,wallie1,close,3000,55,1846
256,wallie1,close,3000,56,1871
256,wallie1,close,3000,57,1895
256,wallie1,close,3000,58,1921
256,wallie1,close,3000,59,1943
256,wallie1,close,3000,60,1965
256,wallie1,close,3000,61,1986
256,wallie1,close,3000,62,2008
256,wallie1,close,3000,63,2030
256,wallie1,close,3000,64,2051
256,wallie1,close,3000,65,2071
256,wallie1,close,3000,66,2092
256,wallie1,close,3000,67,2112
256,wallie1,close,3000,68,2131
256,wallie1,close,3000,69,2151
256,wallie1,close,3000,70,2168
256,wallie1,close,3000,71,2187
256,wallie1,close,3000,72,2205
256,wallie1,close,3000,73,2222
256,wallie1,close,3000,74,2237
256,wallie1,close,3000,75,2256
256,wallie1,close,3000,76,2274
256,wallie1,close,3000,77,2290
256,wallie1,close,3000,78,2306
256,wallie1,close,3000,79,2321
256,wallie1,close,3000,80,2336
256,wallie1,close,3000,81,2353
256,wallie1,close,3000,82,2369
256,wallie1,close,3000,83,2385
256,wallie1,close,3000,84,2399
256,wallie1,close,3000,85,2412
256,wallie1,close,3000,86,2426
256,wallie1,close,3000,87,2441
256,wallie1,close,3000,88,2451
256,wallie1,close,3000,89,2465
256,wallie1,close,3000,90,2477
256,wallie1,close,3000,91,2490
256,wallie1,close,3000,92,2501
256,wallie1,close,3000,93,2513
256,wallie1,close,3000,94,2525
256,wallie1,close,3000,95,2536
256,wallie1,close,3000,96,2548
256,wallie1,close,3000,97,2559
256,wallie1,close,3000,98,2571
256,wallie1,close,3000,99,2580
256,wallie1,close,3000,100,2592
256,wallie1,close,3000,101,2602
256,wallie1,close,3000,102,2614
256,wallie1,close,3000,103,2624
256,wallie1,close,3000,104,2633
256,wallie1,close,3000,105,2642
256,wallie1,close,3000,106,2651
256,wallie1,close,3000,107,2660
256,wallie1,close,3000,108,2669
256,wallie1,close,3000,109,2680
256,wallie1,close,3000,110,2687
256,wallie1,close,3000,111,2698
256,wallie1,close,3000,112,2706
256,wallie1,close,3000,113,2714
256,wallie1,close,3000,114,2722
256,wallie1,close,3000,115,2730
256,wallie1,close,3000,116,2737
256,wallie1,close,3000,117,2744
256,wallie1,close,3000,118,2752
256,wallie1,close,3000,119,2761
256,wallie1,close,3000,120,2767
256,wallie1,close,3000,121,2774
256,wallie1,close,3000,122,2779
256,wallie1,close,3000,123,2787
256,wallie1,close,3000,124,2794
256,wallie1,close,3000,125,2799
256,wallie1,close,3000,126,2809
256,wallie1,close,3000,127,2815
256,wallie1,close,3000,128,2819
256,wallie1,close,3000,129,2828
256,wallie1,close,3000,130,2833
256,wallie1,close,3000,131,2839
256,wallie1,close,3000,132,2845
256,wallie1,close,3000,133,2851
256,wallie1,close,3000,134,2856
256,wallie1,close,3000,135,2861
256,wallie1,close,3000,136,2867
256,wallie1,close,3000,137,2872
256,wallie1,close,3000,138,2876
256,wallie1,close,3000,139,2881
256,wallie1,close,3000,140,2885
256,wallie1,close,3000,141,2889
256,wallie1,close,3000,142,2893
256,wallie1,close,3000,143,2896
256,wallie1,close,3000,144,2899
256,wallie1,close,3000,145,2903
256,wallie1,close,3000,146,2906
256,wallie1,close,3000,147,2910
256,wallie1,close,3000,148,2915
256,wallie1,close,3000,149,2918
257,wallie1,centered,3000,0,0
257,wallie1,centered,3000,1,0
257,wallie1,centered,3000,2,0
257,wallie1,centered,3000,3,0
257,wallie1,centered,3000,4,0
257,wallie1,centered,3000,5,5
257,wallie1,centered,3000,6,26
257,wallie1,centered,3000,7,56
257,wallie1,centered,3000,8,90
257,wallie1,centered,3000,9,130
257,wallie1,centered,3000,10,173
257,wallie1,centered,3000,11,220
257,wallie1,centered,3000,12,270
257,wallie1,centered,3000,13,320
257,wallie1,centered,3000,14,372
257,wallie1,centered,3000,15,423
257,wallie1,centered,3000,16,475
257,wallie1,centered,3000,17,528
257,wallie1,centered,3000,18,578
257,wallie1,centered,3000,19,629
257,wallie1,centered,3000,20,678
257,wallie1,centered,3000,21,728
257,wallie1,centered,3000,22,776
257,wallie1,centered,3000,23,826
257,wallie1,centered,3000,24,873
257,wallie1,centered,3000,25,918
257,wallie1,centered,3000,26,961
257,wallie1,centered,3000,27,1005
257,wallie1,centered,3000,28,1048
257,wallie1,centered,3000,29,1090
257,wallie1,centered,3000,30,1133
257,wallie1,centered,3000,31,1172
257,wallie1,centered,3000,32,1212
257,wallie1,centered,3000,33,1250
257,wallie1,centered,3000,34,1290
257,wallie1,centered,3000,35,1328
257,wallie1,centered,3000,36,1365
257,wallie1,centered,3000,37,1401
257,wallie1,centered,3000,38,1438
257,wallie1,centered,3000,39,1472
257,wallie1,centered,3000,40,1506
257,wallie1,centered,3000,41,1539
257,wallie1,centered,3000,42,1573
257,wallie1,centered,3000,43,1605
257,wallie1,centered,3000,44,1637
257,wallie1,centered,3000,45,1668
257,wallie1,centered,3000,46,1698
257,wallie1,centered,3000,47,1728
257,wallie1,centered,3000,48,1757
257,wallie1,centered,3000,49,1786
257,wallie1,centered,3000,50,1814
257,wallie1,centered,3000,51,1843
257,wallie1,centered,3000,52,1870
257,wallie1,centered,3000,53,1895
257,wallie1,centered,3000,54,1922
257,wallie1,centered,3000,55,1947
257,wallie1,centered,3000,56,1972
257,wallie1,centered,3000,57,1996
257,wallie1,centered,3000,58,2020
257,wallie1,centered,3000,59,2043
257,wallie1,centered,3000,60,2066
257,wallie1,centered,3000,61,2089
257,wallie1,centered,3000,62,2110
257,wallie1,centered,3000,63,2130
257,wallie1,centered,3000,64,2152
257,wallie1,centered,3000,65,2172
257,wallie1,centered,3000,66,2193
257,wallie1,centered,3000,67,2212
257,wallie1,centered,3000,68,2232
257,wallie1,centered,3000,69,2251
257,wallie1,centered,3000,70,2269
257,wallie1,centered,3000,71,2287
257,wallie1,centered,3000,72,2306
257,wallie1,centered,3000,73,2323
257,wallie1,centered,3000,74,2340
257,wallie1,centered,3000,75,2356
257,wallie1,centered,3000,76,2373
257,wallie1,centered,3000,77,2388
257,wallie1,centered,3000,78,2404
257,wallie1,centered,3000,79,2422
257,wallie1,centered,3000,80,2435
257,wallie1,centered,3000,81,2449
257,wallie1,centered,3000,82,2463
257,wallie1,centered,3000,83,2479
257,wallie1,centered,3000,84,2493
257,wallie1,centered,3000,85,2508
257,wallie1,centered,3000,86,2521
257,wallie1,centered,3000,87,2535
257,wallie1,centered,3000,88,2549
257,wallie1,centered,3000,89,2563
257,wallie1,centered,3000,90,2575
257,wallie1,centered,3000,91,2588
257,wallie1,centered,3000,92,2602
257,wallie1,centered,3000,93,2613
257,wallie1,centered,3000,94,2625
257,wallie1,centered,3000,95,2637
257,wallie1,centered,3000,96,2648
257,wallie1,centered,3000,97,2658
257,wallie1,centered,3000,98,2669
257,wallie1,centered,3000,99,2681
257,wallie1,centered,3000,100,2692
257,wallie1,centered,3000,101,2702
257,wallie1,centered,3000,102,2712
257,wallie1,centered,3000,103,2722
257,wallie1,centered,3000,104,2732
257,wallie1,centered,3000,105,2743
257,wallie1,centered,3000,106,2753
257,wallie1,centered,3000,107,2762
257,wallie1,centered,3000,108,2770
257,wallie1,centered,3000,109,2780
257,wallie1,centered,3000,110,2788
257,wallie1,centered,3000,111,2797
257,wallie1,centered,3000,112,2805
257,wallie1,centered,3000,113,2813
257,wallie1,centered,3000,114,2821
257,wallie1,centered,3000,115,2830
257,wallie1,centered,3000,116,2837
257,wallie1,centered,3000,117,2844
257,wallie1,centered,3000,118,2851
257,wallie1,centered,3000,119,2859
257,wallie1,centered,3000,120,2866
257,wallie1,centered,3000,121,2872
257,wallie1,centered,3000,122,2880
257,wallie1,centered,3000,123,2887
257,wallie1,centered,3000,124,2893
257,wallie1,centered,3000,125,2899
257,wallie1,centered,3000,126,2906
257,wallie1,centered,3000,127,2911
257,wallie1,centered,3000,128,2917
258,wallie1,hug,3000,0,0
258,wallie1,hug,3000,1,0
258,wallie1,hug,3000,2,0
258,wallie1,hug,3000,3,0
258,wallie1,hug,3000,4,0
258,wallie1,hug,3000,5,4
258,wallie1,hug,3000,6,26
258,wallie1,hug,3000,7,57
258,wallie1,hug,3000,8,90
258,wallie1,hug,3000,9,130
258,wallie1,hug,3000,10,175
258,wallie1,hug,3000,11,223
258,wallie1,hug,3000,12,271
258,wallie1,hug,3000,13,322
258,wallie1,hug,3000,14,373
258,wallie1,hug,3000,15,425
258,wallie1,hug,3000,16,477
258,wallie1,hug,3000,17,529
258,wallie1,hug,3000,18,582
258,wallie1,hug,3000,19,632
258,wallie1,hug,3000,20,683
258,wallie1,hug,3000,21,731
258,wallie1,hug,3000,22,782
258,wallie1,hug,3000,23,829
258,wallie1,hug,3000,24,875
258,wallie1,hug,3000,25,920
258,wallie1,hug,3000,26,966
258,wallie1,hug,3000,27,1010
258,wallie1,hug,3000,28,1054
258,wallie1,hug,3000,29,1097
258,wallie1,hug,3000,30,1137
258,wallie1,hug,3000,31,1179
258,wallie1,hug,3000,32,1218
258,wallie1,hug,3000,33,1257
258,wallie1,hug,3000,34,1295
258,wallie1,hug,3000,35,1335
258,wallie1,hug,3000,36,1370
258,wallie1,hug,3000,37,1406
258,wallie1,hug,3000,38,1442
258,wallie1,hug,3000,39,1476
258,wallie1,hug,3000,40,1510
258,wallie1,hug,3000,41,1543
258,wallie1,hug,3000,42,1577
258,wallie1,hug,3000,43,1610
258,wallie1,hug,3000,44,1641
258,wallie1,hug,3000,45,1671
258,wallie1,hug,3000,46,1701
258,wallie1,hug,3000,47,1731
258,wallie1,hug,3000,48,1759
258,wallie1,hug,3000,49,1788
258,wallie1,hug,3000,50,1816
258,wallie1,hug,3000,51,1844
258,wallie1,hug,3000,52,1870
258,wallie1,hug,3000,53,1896
258,wallie1,hug,3000,54,1922
258,wallie1,hug,3000,55,1946
258,wallie1,hug,3000,56,1972
258,wallie1,hug,3000,57,1996
258,wallie1,hug,3000,58,2020
258,wallie1,hug,3000,59,2043
258,wallie1,hug,3000,60,2066
258,wallie1,hug,3000,61,2088
258,wallie1,hug,3000,62,2110
258,wallie1,hug,3000,63,2131
258,wallie1,hug,3000,64,2153
258,wallie1,hug,3000,65,2173
258,wallie1,hug,3000,66,2192
258,wallie1,hug,3000,67,2212
258,wallie1,hug,3000,68,2230
258,wallie1,hug,3000,69,2249
258,wallie1,hug,3000,70,2267
258,wallie1,hug,3000,71,2284
258,wallie1,hug,3000,72,2302
258,wallie1,hug,3000,73,2319
258,wallie1,hug,3000,74,2337
258,wallie1,hug,3000,75,2354
258,wallie1,hug,3000,76,2371
258,wallie1,hug,3000,77,2388
258,wallie1,hug,3000,78,2403
258,wallie1,hug,3000,79,2418
258,wallie1,hug,3000,80,2434
258,wallie1,hug,3000,81,2450
258,wallie1,hug,3000,82,2464
258,wallie1,hug,3000,83,2479
258,wallie1,hug,3000,84,2494
258,wallie1,hug,3000,85,2510
258,wallie1,hug,3000,86,2523
258,wallie1,hug,3000,87,2537
258,wallie1,hug,3000,88,2550
258,wallie1,hug,3000,89,2563
258,wallie1,hug,3000,90,2575
258,wallie1,hug,3000,91,2588
258,wallie1,hug,3000,92,2600
258,wallie1,hug,3000,93,2612
258,wallie1,hug,3000,94,2625
258,wallie1,hug,3000,95,2637
258,wallie1,hug,3000,96,2649
258,wallie1,hug,3000,97,2660
258,wallie1,hug,3000,98,2670
258,wallie1,hug,3000,99,2681
258,wallie1,hug,3000,100,2692
258,wallie1,hug,3000,101,2703
258,wallie1,hug,3000,102,2713
258,wallie1,hug,3000,103,2724
258,wallie1,hug,3000,104,2734
258,wallie1,hug,3000,105,2744
258,wallie1,hug,3000,106,2754
258,wallie1,hug,3000,107,2763
258,wallie1,hug,3000,108,2771
258,wallie1,hug,3000,109,2783
258,wallie1,hug,3000,110,2790
258,wallie1,hug,3000,111,2798
258,wallie1,hug,3000,112,2808
258,wallie1,hug,3000,113,2816
258,wallie1,hug,3000,114,2825
258,wallie1,hug,3000,115,2833
258,wallie1,hug,3000,116,2840
258,wallie1,hug,3000,117,2847
258,wallie1,hug,3000,118,2854
258,wallie1,hug,3000,119,2863
258,wallie1,hug,3000,120,2870
258,wallie1,hug,3000,121,2877
258,wallie1,hug,3000,122,2884
258,wallie1,hug,3000,123,2890
258,wallie1,hug,3000,124,2898
258,wallie1,hug,3000,125,2904
258,wallie1,hug,3000,126,2910
258,wallie1,hug,3000,127,2915
259,wallie1,far,3000,0,0
259,wallie1,far,3000,1,0
259,wallie1,far,3000,2,0
259,wallie1,far,3000,3,0
259,wallie1,far,3000,4,0
259,wallie1,far,3000,5,7
259,wallie1,far,3000,6,28
259,wallie1,far,3000,7,57
259,wallie1,far,3000,8,93
259,wallie1,far,3000,9,132
259,wallie1,far,3000,10,176
259,wallie1,far,3000,11,226
259,wallie1,far,3000,12,275
259,wallie1,far,3000,13,326
259,wallie1,far,3000,14,380
259,wallie1,far,3000,15,432
259,wallie1,far,3000,16,484
259,wallie1,far,3000,17,536
259,wallie1,far,3000,18,588
259,wallie1,far,3000,19,639
259,wallie1,far,3000,20,690
259,wallie1,far,3000,21,739
259,wallie1,far,3000,22,788
259,wallie1,far,3000,23,836
259,wallie1,far,3000,24,883
259,wallie1,far,3000,25,929
259,wallie1,far,3000,26,975
259,wallie1,far,3000,27,1019
259,wallie1,far,3000,28,1063
259,wallie1,far,3000,29,1106
259,wallie1,far,3000,30,1148
259,wallie1,far,3000,31,1188
259,wallie1,far,3000,32,1230
259,wallie1,far,3000,33,1268
259,wallie1,far,3000,34,1307
259,wallie1,far,3000,35,1345
259,wallie1,far,3000,36,1382
259,wallie1,far,3000,37,1418
259,wallie1,far,3000,38,1454
259,wallie1,far,3000,39,1490
259,wallie1,far,3000,40,1525
259,wallie1,far,3000,41,1559
259,wallie1,far,3000,42,1591
259,wallie1,far,3000,43,1625
259,wallie1,far,3000,44,1656
259,wallie1,far,3000,45,1687
259,wallie1,far,3000,46,1718
259,wallie1,far,3000,47,1748
259,wallie1,far,3000,48,1776
259,wallie1,far,3000,49,1804
259,wallie1,far,3000,50,1833
259,wallie1,far,3000,51,1860
259,wallie1,far,3000,52,1887
259,wallie1,far,3000,53,1915
259,wallie1,far,3000,54,1940
259,wallie1,far,3000,55,1966
259,wallie1,far,3000,56,1992
259,wallie1,far,3000,57,2017
259,wallie1,far,3000,58,2041
259,wallie1,far,3000,59,2064
259,wallie1,far,3000,60,2086
259,wallie1,far,3000,61,2110
259,wallie1,far,3000,62,2131
259,wallie1,far,3000,63,2153
259,wallie1,far,3000,64,2173
259,wallie1,far,3000,65,2194
259,wallie1,far,3000,66,2213
259,wallie1,far,3000,67,2234
259,wallie1,far,3000,68,2254
259,wallie1,far,3000,69,2273
259,wallie1,far,3000,70,2293
259,wallie1,far,3000,71,2310
259,wallie1,far,3000,72,2328
259,wallie1,far,3000,73,2346
259,wallie1,far,3000,74,2362
259,wallie1,far,3000,75,2378
259,wallie1,far,3000,76,2393
259,wallie1,far,3000,77,2410
259,wallie1,far,3000,78,2425
259,wallie1,far,3000,79,2442
259,wallie1,far,3000,80,2455
259,wallie1,far,3000,81,2471
259,wallie1,far,3000,82,2486
259,wallie1,far,3000,83,2501
259,wallie1,far,3000,84,2515
259,wallie1,far,3000,85,2530
259,wallie1,far,3000,86,2543
259,wallie1,far,3000,87,2557
259,wallie1,far,3000,88,2570
259,wallie1,far,3000,89,2582
259,wallie1,far,3000,90,2595
259,wallie1,far,3000,91,2608
259,wallie1,far,3000,92,2621
259,wallie1,far,3000,93,2632
259,wallie1,far,3000,94,2643
259,wallie1,far,3000,95,2655
259,wallie1,far,3000,96,2668
259,wallie1,far,3000,97,2679
259,wallie1,far,3000,98,2691
259,wallie1,far,3000,99,2702
259,wallie1,far,3000,100,2712
259,wallie1,far,3000,101,2723
259,wallie1,far,3000,102,2734
259,wallie1,far,3000,103,2744
259,wallie1,far,3000,104,2753
259,wallie1,far,3000,105,2763
259,wallie1,far,3000,106,2773
259,wallie1,far,3000,107,2782
259,wallie1,far,3000,108,2791
259,wallie1,far,3000,109,2801
259,wallie1,far,3000,110,2810
259,wallie1,far,3000,111,2819
259,wallie1,far,3000,112,2827
259,wallie1,far,3000,113,2835
259,wallie1,far,3000,114,2844
259,wallie1,far,3000,115,2851
259,wallie1,far,3000,116,2859
259,wallie1,far,3000,117,2867
259,wallie1,far,3000,118,2874
259,wallie1,far,3000,119,2881
259,wallie1,far,3000,120,2888
259,wallie1,far,3000,121,2895
259,wallie1,far,3000,122,2902
259,wallie1,far,3000,123,2907
259,wallie1,far,3000,124,2913
260,wallie0,void,3000,0,0
260,wallie0,void,3000,1,0
260,wallie0,void,3000,2,0
260,wallie0,void,3000,3,0
260,wallie0,void,3000,4,0
260,wallie0,void,3000,5,0
260,wallie0,void,3000,6,1
260,wallie0,void,3000,7,11
260,wallie0,void,3000,8,29
260,wallie0,void,3000,9,55
260,wallie0,void,3000,10,85
260,wallie0,void,3000,11,118
260,wallie0,void,3000,12,154
260,wallie0,void,3000,13,191
260,wallie0,void,3000,14,229
260,wallie0,void,3000,15,272
260,wallie0,void,3000,16,314
260,wallie0,void,3000,17,360
260,wallie0,void,3000,18,404
260,wallie0,void,3000,19,448
260,wallie0,void,3000,20,493
260,wallie0,void,3000,21,536
260,wallie0,void,3000,22,579
260,wallie0,void,3000,23,624
260,wallie0,void,3000,24,664
260,wallie0,void,3000,25,710
260,wallie0,void,3000,26,750
260,wallie0,void,3000,27,792
260,wallie0,void,3000,28,832
260,wallie0,void,3000,29,872
260,wallie0,void,3000,30,910
260,wallie0,void,3000,31,948
260,wallie0,void,3000,32,987
260,wallie0,void,3000,33,1027
260,wallie0,void,3000,34,1060
260,wallie0,void,3000,35,1100
260,wallie0,void,3000,36,1138
260,wallie0,void,3000,37,1173
260,wallie0,void,3000,38,1207
260,wallie0,void,3000,39,1242
260,wallie0,void,3000,40,1276
260,wallie0,void,3000,41,1309
260,wallie0,void,3000,42,1343
260,wallie0,void,3000,43,1373
260,wallie0,void,3000,44,1403
260,wallie0,void,3000,45,1434
260,wallie0,void,3000,46,1465
260,wallie0,void,3000,47,1495
260,wallie0,void,3000,48,1526
260,wallie0,void,3000,49,1554
260,wallie0,void,3000,50,1582
260,wallie0,void,3000,51,1612
260,wallie0,void,3000,52,1637
260,wallie0,void,3000,53,1667
260,wallie0,void,3000,54,1690
260,wallie0,void,3000,55,1716
260,wallie0,void,3000,56,1741
260,wallie0,void,3000,57,1764
260,wallie0,void,3000,58,1790
260,wallie0,void,3000,59,1814
260,wallie0,void,3000,60,1837
260,wallie0,void,3000,61,1859
260,wallie0,void,3000,62,1881
260,wallie0,void,3000,63,1904
260,wallie0,void,3000,64,1926
260,wallie0,void,3000,65,1946
260,wallie0,void,3000,66,1964
260,wallie0,void,3000,67,1984
260,wallie0,void,3000,68,2003
260,wallie0,void,3000,69,2024
260,wallie0,void,3000,70,2044
260,wallie0,void,3000,71,2062
260,wallie0,void,3000,72,2079
260,wallie0,void,3000,73,2095
260,wallie0,void,3000,74,2113
260,wallie0,void,3000,75,2130
260,wallie0,void,3000,76,2148
260,wallie0,void,3000,77,2163
260,wallie0,void,3000,78,2179
260,wallie0,void,3000,79,2194
260,wallie0,void,3000,80,2211
260,wallie0,void,3000,81,2228
260,wallie0,void,3000,82,2243
260,wallie0,void,3000,83,2257
260,wallie0,void,3000,84,2271
260,wallie0,void,3000,85,2285
260,wallie0,void,3000,86,2300
260,wallie0,void,3000,87,2313
260,wallie0,void,3000,88,2324
260,wallie0,void,3000,89,2338
260,wallie0,void,3000,90,2351
260,wallie0,void,3000,91,2365
260,wallie0,void,3000,92,2376
260,wallie0,void,3000,93,2388
260,wallie0,void,3000,94,2401
260,wallie0,void,3000,95,2411
260,wallie0,void,3000,96,2423
260,wallie0,void,3000,97,2434
260,wallie0,void,3000,98,2446
260,wallie0,void,3000,99,2456
260,wallie0,void,3000,100,2467
260,wallie0,void,3000,101,2477
260,wallie0,void,3000,102,2488
260,wallie0,void,3000,103,2496
260,wallie0,void,3000,104,2507
260,wallie0,void,3000,105,2519
260,wallie0,void,3000,106,2529
260,wallie0,void,3000,107,2538
260,wallie0,void,3000,108,2548
260,wallie0,void,3000,109,2558
260,wallie0,void,3000,110,2566
260,wallie0,void,3000,111,2574
260,wallie0,void,3000,112,2583
260,wallie0,void,3000,113,2591
260,wallie0,void,3000,114,2600
260,wallie0,void,3000,115,2609
260,wallie0,void,3000,116,2616
260,wallie0,void,3000,117,2624
260,wallie0,void,3000,118,2633
260,wallie0,void,3000,119,2641
260,wallie0,void,3000,120,2649
260,wallie0,void,3000,121,2656
260,wallie0,void,3000,122,2665
260,wallie0,void,3000,123,2672
260,wallie0,void,3000,124,2680
260,wallie0,void,3000,125,2688
260,wallie0,void,3000,126,2695
260,wallie0,void,3000,127,2700
260,wallie0,void,3000,128,2708
260,wallie0,void,3000,129,2714
260,wallie0,void,3000,130,2722
260,wallie0,void,3000,131,2730
260,wallie0,void,3000,132,2738
260,wallie0,void,3000,133,2743
260,wallie0,void,3000,134,2749
260,wallie0,void,3000,135,2756
260,wallie0,void,3000,136,2762
260,wallie0,void,3000,137,2767
260,wallie0,void,3000,138,2775
260,wallie0,void,3000,139,2780
260,wallie0,void,3000,140,2784
260,wallie0,void,3000,141,2790
260,wallie0,void,3000,142,2796
260,wallie0,void,3000,143,2801
260,wallie0,void,3000,144,2807
260,wallie0,void,3000,145,2813
260,wallie0,void,3000,146,2817
260,wallie0,void,3000,147,2821
260,wallie0,void,3000,148,2828
260,wallie0,void,3000,149,2833
260,wallie0,void,3000,150,2837
260,wallie0,void,3000,151,2843
260,wallie0,void,3000,152,2849
260,wallie0,void,3000,153,2853
260,wallie0,void,3000,154,2857
260,wallie0,void,3000,155,2862
260,wallie0,void,3000,156,2868
260,wallie0,void,3000,157,2871
260,wallie0,void,3000,158,2876
260,wallie0,void,3000,159,2882
260,wallie0,void,3000,160,2886
260,wallie0,void,3000,161,2892
260,wallie0,void,3000,162,2897
260,wallie0,void,3000,163,2902
260,wallie0,void,3000,164,2904
260,wallie0,void,3000,165,2907
260,wallie0,void,3000,166,2913
260,wallie0,void,3000,167,2917
261,wallie0,close,3000,0,0
261,wallie0,close,3000,1,0
261,wallie0,close,3000,2,0
261,wallie0,close,3000,3,0
261,wallie0,close,3000,4,0
261,wallie0,close,3000,5,0
261,wallie0,close,3000,6,2
261,wallie0,close,3000,7,12
261,wallie0,close,3000,8,30
261,wallie0,close,3000,9,52
261,wallie0,close,3000,10,78
261,wallie0,close,3000,11,106
261,wallie0,close,3000,12,140
261,wallie0,close,3000,13,176
261,wallie0,close,3000,14,212
261,wallie0,close,3000,15,248
261,wallie0,close,3000,16,287
261,wallie0,close,3000,17,326
261,wallie0,close,3000,18,363
261,wallie0,close,3000,19,400
261,wallie0,close,3000,20,437
261,wallie0,close,3000,21,474
261,wallie0,close,3000,22,515
261,wallie0,close,3000,23,554
261,wallie0,close,3000,24,594
261,wallie0,close,3000,25,634
261,wallie0,close,3000,26,673
261,wallie0,close,3000,27,709
261,wallie0,close,3000,28,747
261,wallie0,close,3000,29,783
261,wallie0,close,3000,30,815
261,wallie0,close,3000,31,855
261,wallie0,close,3000,32,893
261,wallie0,close,3000,33,928
261,wallie0,close,3000,34,961
261,wallie0,close,3000,35,996
261,wallie0,close,3000,36,1030
261,wallie0,close,3000,37,1064
261,wallie0,close,3000,38,1099
261,wallie0,close,3000,39,1133
261,wallie0,close,3000,40,1164
261,wallie0,close,3000,41,1196
261,wallie0,close,3000,42,1233
261,wallie0,close,3000,43,1262
261,wallie0,close,3000,44,1289
261,wallie0,close,3000,45,1320
